"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3","Date.formatted"
"1410","1/2/2007","23:29:00","1.468","0.214","241.550","6.000","0.000","0.000",18,2007-02-01
"1411","1/2/2007","23:30:00","1.472","0.218","242.250","6.000","0.000","0.000",18,2007-02-01
"1412","1/2/2007","23:31:00","1.464","0.214","241.550","6.000","0.000","0.000",18,2007-02-01
"1413","1/2/2007","23:32:00","1.460","0.214","241.510","6.000","0.000","0.000",18,2007-02-01
"1414","1/2/2007","23:33:00","1.456","0.212","241.190","6.000","0.000","0.000",18,2007-02-01
"1415","1/2/2007","23:34:00","1.456","0.214","241.380","6.000","0.000","0.000",18,2007-02-01
"1416","1/2/2007","23:35:00","1.456","0.214","241.420","6.000","0.000","0.000",17,2007-02-01
"1417","1/2/2007","23:36:00","1.410","0.152","241.130","5.800","0.000","0.000",18,2007-02-01
"1418","1/2/2007","23:37:00","1.344","0.000","241.960","5.400","0.000","0.000",18,2007-02-01
"1419","1/2/2007","23:38:00","1.304","0.000","242.200","5.400","0.000","0.000",18,2007-02-01
"1420","1/2/2007","23:39:00","1.310","0.000","242.870","5.400","0.000","0.000",18,2007-02-01
"1421","1/2/2007","23:40:00","1.316","0.000","243.350","5.400","0.000","0.000",18,2007-02-01
"1422","1/2/2007","23:41:00","1.310","0.000","242.870","5.400","0.000","0.000",18,2007-02-01
"1423","1/2/2007","23:42:00","1.312","0.000","243.030","5.400","0.000","0.000",18,2007-02-01
"1424","1/2/2007","23:43:00","1.314","0.000","243.190","5.400","0.000","0.000",19,2007-02-01
"1425","1/2/2007","23:44:00","1.350","0.000","243.250","5.400","0.000","0.000",18,2007-02-01
"1426","1/2/2007","23:45:00","1.494","0.000","242.580","6.000","0.000","0.000",18,2007-02-01
"1427","1/2/2007","23:46:00","1.388","0.000","242.460","5.600","0.000","0.000",18,2007-02-01
"1428","1/2/2007","23:47:00","1.442","0.000","242.350","5.800","0.000","0.000",18,2007-02-01
"1429","1/2/2007","23:48:00","1.480","0.000","242.330","6.000","0.000","0.000",18,2007-02-01
"1430","1/2/2007","23:49:00","1.422","0.000","242.580","5.800","0.000","0.000",18,2007-02-01
"1431","1/2/2007","23:50:00","1.314","0.000","242.810","5.400","0.000","0.000",18,2007-02-01
"1432","1/2/2007","23:51:00","1.318","0.000","243.270","5.400","0.000","0.000",18,2007-02-01
"1433","1/2/2007","23:52:00","1.328","0.000","244.070","5.400","0.000","0.000",18,2007-02-01
"1434","1/2/2007","23:53:00","1.326","0.000","243.920","5.400","0.000","0.000",18,2007-02-01
"1435","1/2/2007","23:54:00","1.326","0.000","243.970","5.400","0.000","0.000",18,2007-02-01
"1436","1/2/2007","23:55:00","1.318","0.000","243.200","5.400","0.000","0.000",18,2007-02-01
"1437","1/2/2007","23:56:00","1.316","0.000","243.040","5.400","0.000","0.000",19,2007-02-01
"1438","1/2/2007","23:57:00","1.316","0.000","243.070","5.400","0.000","0.000",18,2007-02-01
"1439","1/2/2007","23:58:00","1.320","0.000","243.260","5.400","0.000","0.000",18,2007-02-01
"1440","1/2/2007","23:59:00","1.320","0.000","243.280","5.400","0.000","0.000",18,2007-02-01
